Dataset	Frequency
MSV000084716	104
MSV000084734	4
MSV000084738	18
MSV000084741	159
MSV000084744	11
MSV000084753	98
MSV000084755	4
MSV000084783	230
MSV000084873	11
MSV000084884	9
MSV000084900	29
MSV000084904	2
MSV000084907	17
MSV000084908	1
MSV000084951	1
MSV000084955	3
MSV000085000	7
MSV000085024	8
MSV000085025	19
MSV000085031	1
MSV000085042	2
MSV000085103	43
MSV000085105	3
MSV000085107	17
MSV000085120	11
MSV000085129	131
MSV000085142	12
MSV000085143	1
MSV000085256	173
MSV000085261	5
MSV000085352	16
MSV000085370	6
MSV000085373	5
MSV000085389	163
MSV000085404	6
MSV000085417	51
MSV000085443	6
MSV000085444	6
MSV000085446	1
MSV000085467	24
MSV000085480	543
MSV000085505	11
MSV000085506	115
MSV000085508	104
MSV000085519	1
MSV000085537	1
MSV000085554	14
MSV000085555	39
MSV000085561	10
MSV000085582	3
MSV000085584	5
MSV000085585	6
MSV000085608	1
MSV000085669	2
MSV000085713	13
MSV000085777	27
MSV000085778	10
MSV000085779	62
MSV000085786	62
MSV000085840	1
MSV000085843	89
MSV000085844	76
MSV000085852	283
MSV000085862	2
MSV000085864	81
MSV000085870	51
MSV000085871	3
MSV000085879	35
MSV000085891	30
MSV000085917	7
MSV000085944	149
MSV000085991	6
MSV000086002	2
MSV000086014	2
MSV000086015	4
MSV000086027	28
MSV000086063	1
MSV000086064	1
MSV000086065	1
MSV000086123	1
MSV000086124	3
MSV000086131	6
MSV000086158	1
MSV000086176	1
MSV000086206	6
MSV000086207	1
MSV000086236	90
MSV000086246	2
MSV000086251	7
MSV000086270	368
MSV000086293	1
MSV000086360	14
MSV000086415	368
MSV000086427	2
MSV000086482	8
MSV000086620	5
MSV000086666	7
MSV000086676	1
MSV000086760	8
MSV000086821	7
MSV000086830	26
MSV000086878	16
MSV000086879	21
MSV000086882	47
MSV000086883	5
MSV000086896	7
MSV000086926	450
MSV000086989	32
MSV000086993	2
MSV000087005	35
MSV000087006	660
MSV000087052	1
MSV000087087	165
MSV000087130	1
MSV000087167	8
MSV000087187	13
MSV000087322	15
MSV000087358	1
MSV000087359	20
MSV000087368	17
MSV000087449	52
MSV000087523	16
MSV000087572	14
MSV000087588	16
MSV000087612	97
MSV000087628	4
MSV000087629	5
MSV000087630	4
MSV000087646	32
MSV000087650	31
MSV000087685	2
MSV000087689	2
MSV000087690	14
MSV000087692	16
MSV000087694	13
MSV000087702	20
MSV000087711	25
MSV000087728	154
MSV000087744	1
MSV000087745	1
MSV000087747	17
MSV000087784	18
MSV000087809	16
MSV000087854	12
MSV000087904	12
MSV000087905	2
MSV000087923	1
MSV000087935	1
MSV000087948	6
MSV000087951	16
MSV000087964	1
MSV000087991	19
MSV000087995	17
MSV000088008	15
MSV000088021	781
MSV000088040	27
MSV000088087	60
MSV000088137	241
MSV000088164	155
MSV000088187	16
MSV000088196	128
MSV000088246	3
MSV000088255	9
MSV000088316	11
MSV000088324	197
MSV000088332	6
MSV000088335	2
MSV000088337	27
MSV000088420	89
MSV000088440	1
MSV000088462	2
MSV000088476	1
MSV000088511	1
MSV000088519	1
MSV000088546	273
MSV000088564	1
MSV000088570	22
MSV000088594	168
MSV000088640	89
MSV000088645	64
MSV000088646	371
MSV000088693	17
MSV000088697	1
MSV000088732	10
MSV000088821	12
MSV000088823	235
MSV000088827	17
MSV000088828	1
MSV000088842	209
MSV000088843	8
MSV000089210	1
MSV000089249	4
MSV000089313	97
MSV000089459	8
MSV000089483	20
MSV000089518	6
MSV000089523	2
MSV000089540	16
MSV000089558	45
MSV000089638	3
MSV000089715	4
MSV000089725	47
MSV000089740	9
MSV000089808	48
MSV000089834	6
MSV000089835	3
MSV000089900	47
MSV000089937	27
MSV000089952	2
MSV000090000	1
MSV000090002	1
MSV000090003	3
MSV000090006	1
MSV000090011	4
MSV000090012	3
